-0.28347758535339534	-0.3049310089602942	-0.31319068618783835	-0.31218792622223224	-0.3055517073459844	-0.296010225357199	-0.28558457675490884	-0.2747308860907811	-0.264551536194895	-0.25511091856883567	-0.2464709624159458	-0.23864059363493853	-0.23147642145113131	-0.22494868309470034	-0.21896121543548389	-0.21344369082282597	-0.20832371418619075	-0.2035551924487383	-0.1990894132406025	-0.1948852943619492	-0.19091440231139084	-0.18715479130037846	-0.1835640090418477	-0.18014253975233385	-0.17687537143686324	-0.17373815449060273	-0.1707221242252909	-0.1678200273818778	-0.16502340468446894	-0.16232527281499817	-0.1597122726700282	-0.15718476650592075	-0.1547293736796123	-0.15235793827942867	-0.1500505791354633	-0.14780671557843608	-0.1456242759895685	-0.14349936636274013	-0.14142926669500192	-0.13941094073582577	-0.13744184040570825	-0.13551914585974265	-0.13364114295107507	-0.13180587008732964	-0.1300116635108136	-0.12825672535633736	-0.12653851725741502	-0.12485620375826588	-0.12320853210852552	-0.12159429695179584	-0.12001157485189304	-0.11846156342919557	-0.11694147336250328	-0.11545020183997465	-0.1139876429292116	-0.1125525916387272	-0.11115793308202368	-0.10977426697842851	-0.10842990199818385	-0.10710690743479491	-0.10586576838658932	-0.10468105003211578	-0.10358190188626501	-0.10296968566637389	-0.10684309969878651	-0.09741326237367146	-0.09708579723586047	-0.09596614046256247	-0.09501605497584488	-0.09397605538470727	-0.09291455668730396	-0.0918311705318251	-0.09075474703526536	-0.08968149598385973	-0.08861478281234038	-0.08756290488110319	-0.08652816802963789	-0.08547868164429996	-0.08445963988617018	-0.08344930195185958
-0.28289743773295284	-0.3043628838510733	-0.3130002584955926	-0.31251215643563535	-0.30636659543051503	-0.2972150925978008	-0.2870584418492762	-0.2763826059124586	-0.26629644817105075	-0.25690074352668335	-0.24827588763513242	-0.24040668325480252	-0.23323492033966403	-0.22668342544413694	-0.22067021908764953	-0.21512847038220548	-0.20997991248010422	-0.2052026246765614	-0.20072024802301427	-0.19650437060623094	-0.19252232712444062	-0.18874922599096355	-0.18515723733276993	-0.18173223876837863	-0.17845694648548152	-0.1753207952813583	-0.17230117906010486	-0.16939801565758406	-0.16660089471973683	-0.16390061852485197	-0.16128889330928844	-0.15876086567739411	-0.15630306394148338	-0.15393405307344576	-0.15162713533363367	-0.14938381707577195	-0.14720217428998117	-0.14507694122126538	-0.14300746616208249	-0.1409899095937558	-0.1390213152322575	-0.13709942978987436	-0.13522253411263646	-0.1333878956766927	-0.1315947316089389	-0.12984084019345624	-0.12812343448270364	-0.12644273073422713	-0.12479515151108053	-0.12318065604830479	-0.1215987731734402	-0.12005023013364821	-0.11853104173239173	-0.11704163439187665	-0.11558106737515178	-0.1141501179626336	-0.11275171878936657	-0.11137803491477166	-0.11004495711102266	-0.10873409312585301	-0.10748404942216265	-0.10631295728027526	-0.10482051349436662	-0.10493372386465827	-0.08970916049893615	-0.10001759508239613	-0.09906853617872398	-0.0979447765307193	-0.09686493021129802	-0.09576214420116103	-0.09464046378552388	-0.0935341519714806	-0.09244019231947471	-0.09135396671203695	-0.09027889788005838	-0.08921930588702874	-0.08816836413737451	-0.08711058809216439	-0.08608241382316661	-0.08507930943779925
-0.28226575727030395	-0.3038087140379613	-0.31278628135617403	-0.3127897810272289	-0.3071319071038419	-0.29835790820681185	-0.2885148313733053	-0.2779810355371673	-0.2679966401400863	-0.25864884344828776	-0.25003787345073	-0.24216048507900592	-0.23496624284855228	-0.2283910016656555	-0.22235349797804266	-0.21678899660461898	-0.2116273780820693	-0.20682407263158403	-0.20232534401946642	-0.19809856689483216	-0.19410358958520255	-0.19032265021214173	-0.18672392923281464	-0.1832931375966162	-0.18001354001309322	-0.17687673399981596	-0.17385201783804935	-0.17094741142871694	-0.16814820625115262	-0.16544683474281616	-0.1628341650538599	-0.16030602636533323	-0.1578482243380691	-0.15547951731915402	-0.1531722622267557	-0.15092960157348606	-0.14874836616734385	-0.14662396143604547	-0.14455499630151758	-0.1425379156684838	-0.14056980483394063	-0.13864853521026127	-0.13677238741161288	-0.13493824419625355	-0.13314581030046221	-0.13139259740765638	-0.12967622249826133	-0.12799542258414365	-0.12634832055810316	-0.12473657421587829	-0.12315487309475759	-0.12160728456427804	-0.12008968891293062	-0.11860155994658993	-0.11714276289319116	-0.11571473660324715	-0.11432307888665896	-0.11296118423116956	-0.11162753698507877	-0.1103366854585958	-0.10912379717761876	-0.10805472074023499	-0.10759917835861667	-0.08433282155250253	-0.10220537707632257	-0.10165252495231684	-0.10065723892223725	-0.09956854884891082	-0.09844533358677017	-0.09732579355346391	-0.09621558835170563	-0.09510964184572893	-0.09403963344726383	-0.09295069682112603	-0.09187388045873678	-0.09081176310202224	-0.08976172901577985	-0.08871855446504158	-0.0876922871154465	-0.08667869259246373
-0.2817184987753391	-0.3032448565838742	-0.31255105602460875	-0.3130250188621742	-0.30782429185398136	-0.2994402765176054	-0.28986910765391505	-0.27953127476153417	-0.26965111383899226	-0.26035667438740745	-0.2517634228952168	-0.24388121878648641	-0.23667325955918184	-0.2300726448384323	-0.2240090179191203	-0.21842308830573595	-0.21324035384777879	-0.2084168571224636	-0.20390331550708193	-0.1996651639703328	-0.1956594888773471	-0.19187048433267162	-0.18826239998913016	-0.18482876297450998	-0.18154238884425555	-0.17840327916063597	-0.17537452113962199	-0.1724678490189502	-0.16966765793163593	-0.1669650186820892	-0.16435026740140418	-0.1618226251065214	-0.15936651412972572	-0.1569944363383116	-0.1546875931490466	-0.15244496711896405	-0.15026457468710555	-0.1481416981182052	-0.14607241591686812	-0.1440561293771406	-0.1420883320824517	-0.14016751612308262	-0.13829209065071882	-0.13645870827419102	-0.13466680180398552	-0.1329142579205633	-0.13119861102432745	-0.12951854861869966	-0.12787228997977226	-0.12626146379263534	-0.12468060846247625	-0.12313420761951821	-0.12161781437257689	-0.12013114186794423	-0.11867467631620292	-0.11724916764087921	-0.11584684272587051	-0.1144968067763714	-0.11323316885121561	-0.11192004526236896	-0.11076820965918044	-0.10997787404551469	-0.11953086488132564	-0.104930401148792	-0.10446065595461367	-0.1033787207847051	-0.10231735888405635	-0.10118785359367036	-0.10005427716857684	-0.09891825657184976	-0.09779336656127048	-0.09667966593581856	-0.0955796454673716	-0.09449344801883332	-0.09341470195897884	-0.09235672562750856	-0.09130199555913034	-0.0902608079665338	-0.08924800040573196	-0.08823550327015264
-0.28118615202496877	-0.302684995104635	-0.31229617385814834	-0.31322049336034746	-0.3084707089417148	-0.30046417835730926	-0.29114644397328615	-0.28134863896812484	-0.2712615677153337	-0.2620267104079259	-0.25347360703170285	-0.245572454667581	-0.23834975947862114	-0.23172858931076268	-0.2256485290374231	-0.2200335700164231	-0.21483086458465278	-0.20998873633835924	-0.20545994847304117	-0.2012052936414102	-0.19719034269365207	-0.19339040155509243	-0.1897772101191258	-0.18633634222035717	-0.1830467213627171	-0.1799023084022796	-0.17687168245587495	-0.17396282212226324	-0.17116064182857496	-0.16845765001589771	-0.16583947183666264	-0.16331071978270129	-0.1608545481739338	-0.15848205520785488	-0.156175943781059	-0.15393249983113186	-0.15175274218184542	-0.14962888938922267	-0.14756113585466216	-0.14554514663836896	-0.1435776358723883	-0.1416574962067409	-0.13978273394450383	-0.13794973106047195	-0.1361584748357965	-0.13440661312484825	-0.13269131125233757	-0.13101176970328446	-0.12936731119617448	-0.12775694209372823	-0.12617752901942725	-0.12463183823114281	-0.12311717298532722	-0.12163187709837214	-0.12017744926596638	-0.1187558021460393	-0.11737608506633566	-0.11605791251573264	-0.11479301632650872	-0.11348183548359862	-0.11202378462130651	-0.11249134665082751	-0.10807777704087831	-0.10694353778377035	-0.106075823154137	-0.10500182496837594	-0.10387424236027105	-0.10274687931867217	-0.10160164183813035	-0.10045754389788576	-0.099327619412857	-0.09821258747661912	-0.09710776073108231	-0.09601876935122144	-0.09494200937148192	-0.09388035403206198	-0.09282865570549952	-0.0917872942533718	-0.09076024511890163	-0.08974796793229776
-0.28066852453615426	-0.3021206329441523	-0.312027860437865	-0.3133781615536496	-0.30902355016799327	-0.3014368345277338	-0.29239345665599065	-0.28247499990909347	-0.27283044647979243	-0.2636583670763317	-0.2551139063054217	-0.24722522918984186	-0.24000089685808518	-0.23336023098953043	-0.2272525058236659	-0.2216216686789171	-0.21639774595064576	-0.21153761742437188	-0.20699167140389388	-0.2027230889349462	-0.19869723108328588	-0.19488776463477106	-0.19126575824811737	-0.1878183973941304	-0.18452288011864473	-0.18137546079709774	-0.17834091982135725	-0.17542848675678321	-0.17262407422200243	-0.16991931725785675	-0.16730319656256115	-0.16477400610543053	-0.1623178014720505	-0.15994366033069327	-0.15763643556260296	-0.15539249375742814	-0.15321414033746036	-0.15108997035313035	-0.14902267530746702	-0.14700665876870425	-0.145040537819859	-0.14312007678667452	-0.14124590987001764	-0.139413484394255	-0.13762304168766312	-0.13587157984706305	-0.13415666516287905	-0.13247783921271925	-0.13083415123392403	-0.12922523555525803	-0.12764729010967113	-0.12610208825456246	-0.1245879955481063	-0.12310470269150085	-0.12165296694371021	-0.12023556793114401	-0.1188453361821986	-0.11750966896304485	-0.1162606916225356	-0.11510674357558562	-0.11449011836870363	-0.10567780648076845	-0.10980175511612082	-0.1088723895408437	-0.1077459258343178	-0.10660931869296182	-0.10543217235519267	-0.10427029662582123	-0.10311293520967599	-0.1019656682297549	-0.10083326379899962	-0.0997260308021434	-0.0986115884650208	-0.09751853202829827	-0.09644133464197951	-0.09537724287363228	-0.09432483957277107	-0.09328472029356948	-0.09225730763341848	-0.09124319353063436
-0.28018247444214345	-0.30158355617257954	-0.311753962233604	-0.31351231902589655	-0.3095729548155186	-0.302363163769633	-0.29358204150925465	-0.28387375618835026	-0.2743537009717687	-0.26525464670229293	-0.2567392508742401	-0.24886647142370452	-0.24162511377239537	-0.23496747733020745	-0.22883948261521622	-0.223185437878321	-0.2179421033988311	-0.213062230682055	-0.20850151211404375	-0.20421702439984846	-0.20017977293747855	-0.19635912394543334	-0.1927307176133152	-0.18927550871175766	-0.18597470207942926	-0.1828237694594152	-0.1797863679218281	-0.17687050540284138	-0.17406433564866347	-0.17135741854193093	-0.16873869859368912	-0.16620826423197396	-0.1637515663681784	-0.1613775399467347	-0.1590715130050945	-0.1568266627050657	-0.15464746242926114	-0.152523709313601	-0.1504564301978028	-0.14844033826321545	-0.1464746057758101	-0.1445599507350293	-0.14268198457048914	-0.14085003446165725	-0.13906038764234824	-0.13730892181352428	-0.13559426737265337	-0.13391691554781113	-0.13227433479830938	-0.13066570911692357	-0.1290877920475599	-0.12754384208979147	-0.12603199321339714	-0.12455064482457942	-0.12310271085515771	-0.12169066958351134	-0.12030641563250567	-0.11903037315244315	-0.11781599826321991	-0.1168087882256091	-0.13453924471174963	-0.11219606667660424	-0.1115780874063165	-0.11041989741964287	-0.10926680720572406	-0.108097226043383	-0.1069151598540077	-0.10590841653087726	-0.10458453010024313	-0.10343998982216372	-0.10230451971670747	-0.10118651616710522	-0.10008010750179126	-0.09898757445607627	-0.09790854051325956	-0.09684416402207134	-0.09579106760016443	-0.09475105650173832	-0.09372292609623106	-0.09270913069383843
-0.27967960139469594	-0.3010297464203577	-0.3114453714372773	-0.3135931780166868	-0.3100804930475427	-0.3032241196459443	-0.294719012661925	-0.2852256758761595	-0.2758387787715357	-0.26681349646048236	-0.2583379833087588	-0.25047060564428875	-0.24322568455842553	-0.23655361475148845	-0.23040621741998576	-0.22473169440949414	-0.21946824331605924	-0.21457066686948717	-0.20999174066592896	-0.2056938381161558	-0.2016425940998209	-0.19781109805334923	-0.1941756056021269	-0.190712794781408	-0.18740340586457063	-0.18424824537920756	-0.18120676148995063	-0.1782878992243229	-0.17547930275084128	-0.1727706500118871	-0.17015083564543235	-0.1676195912326774	-0.16516126552799462	-0.16278777212492393	-0.16048102027332645	-0.1582363641572861	-0.15605602461048404	-0.15393206699887554	-0.15186502587954054	-0.1498496779918635	-0.14788244637789422	-0.145964110559073	-0.1440918871901586	-0.14226022203344144	-0.14047126980327293	-0.1387196001637986	-0.13700655303703185	-0.1353307876212149	-0.13368750372407823	-0.13208002672317318	-0.13050306879700077	-0.12896069439487692	-0.12745005927873648	-0.12597100255647425	-0.12452509184312673	-0.12293675860790848	-0.12174018736367895	-0.12044898824269663	-0.11941028773083516	-0.11882619056664274	-0.1145366188513039	-0.1140946940219248	-0.11310533061084696	-0.11194297923185087	-0.11074948396279329	-0.10955542652524189	-0.1083676757702565	-0.10719043545958916	-0.10603062548130247	-0.10487888566203682	-0.10374469624039635	-0.10262475332738645	-0.10151757139233818	-0.10042629636005551	-0.09934532817974541	-0.09827935364462888	-0.09722761229836685	-0.09618855091520015	-0.09515977230681283	-0.09414632547601777
-0.27920224231714563	-0.3004902547706994	-0.3111322765561762	-0.3136560533595636	-0.31058574603884564	-0.30404268406911616	-0.2958540411895631	-0.2865349681792567	-0.2772794859482821	-0.2683369389246869	-0.2599002981092343	-0.2520553699344486	-0.24479946245531328	-0.23811417611972024	-0.231949715744456	-0.22625434080633552	-0.22097116349869117	-0.21605512503173604	-0.21145981407974845	-0.2071472924217239	-0.20308439833631853	-0.1992418575853403	-0.1955962482481331	-0.19212581168522103	-0.1888134162967107	-0.1856543155236151	-0.18260726382132972	-0.1796849304607861	-0.17687359841230935	-0.17416306410392182	-0.17154171385590133	-0.1690092980184512	-0.16655053240442017	-0.16417613343816606	-0.16186843894771563	-0.15962346723373735	-0.15744325972592235	-0.15531519412339403	-0.1532505626485237	-0.15123540889277004	-0.1492697757857315	-0.14735066386173512	-0.14547797064345652	-0.1436474770404135	-0.1418589383471123	-0.14010729068747357	-0.13839553599013063	-0.13667297575212958	-0.1350766522100234	-0.13346985994191243	-0.1318936107030185	-0.1303527529236517	-0.12884285334210807	-0.12736676785799642	-0.12592200173613902	-0.12452317106591355	-0.12316979224624038	-0.12190003657042461	-0.12235253351866472	-0.08785081881459787	-0.11676918485584249	-0.11573916331179568	-0.11462992522551987	-0.11340116955335372	-0.11232777777388077	-0.11110712913043391	-0.10989376143052636	-0.10871249400642187	-0.10745147758561135	-0.10629855689094354	-0.10516215223245201	-0.10404038221723003	-0.10293327500396618	-0.10184127843559916	-0.10075979553615297	-0.09969337369566716	-0.0986427127677401	-0.09760207950014421	-0.09657347305382523	-0.09555842787260899
-0.2787388187958942	-0.2999565197090779	-0.3108042441808128	-0.31368826222102675	-0.31100571149938533	-0.30481438967462804	-0.29689290626300624	-0.2877916260866958	-0.2786783353399102	-0.26981915690228797	-0.2614292872883866	-0.2536012762687513	-0.24634954510683985	-0.2396509574007551	-0.23347009912911856	-0.227755799459494	-0.22245358632454015	-0.21751909485625537	-0.21290636021867257	-0.20857937424618778	-0.20450268639676422	-0.20064874149490763	-0.19699502558689894	-0.193516954289271	-0.19019758327379513	-0.18703424320100165	-0.18398043375525394	-0.18105643450296843	-0.17824206037253773	-0.17552932934460463	-0.1729062840165116	-0.1703724191848106	-0.16791274927042832	-0.165537649770441	-0.1632254678090642	-0.1609847341499377	-0.15880431583422674	-0.15668206109442737	-0.1546122165441199	-0.15259500587162916	-0.1506307352279661	-0.14869368031319033	-0.14683972985579216	-0.14501113616851574	-0.1432200360102295	-0.14148064865395069	-0.139757789225081	-0.13808145428644156	-0.13644089718103605	-0.1348350399242035	-0.13325988910367967	-0.13171958667112252	-0.13021175541527635	-0.1287376162232105	-0.12730022936394106	-0.12590663335280194	-0.12438891218824583	-0.12344313333556942	-0.11931132925946175	-0.11752421080689746	-0.11857898194255641	-0.11722641462698462	-0.11604009665149365	-0.11481305274413546	-0.1135884171942792	-0.1123812507719658	-0.11116308210009496	-0.11000575667010608	-0.1088391612028469	-0.10768699058861865	-0.10655111009708976	-0.1054276203600648	-0.1043199720525044	-0.10322681974251016	-0.10214675487372706	-0.10108069160047028	-0.10002989069433853	-0.09898885976089633	-0.09793925580279017	-0.09694701148604659
